,id,original_title,tags,vote_average
3063,209403,Bad Words,a misanthropic man set out to exact revenge on his estrange father by find a loophole and attempt to win the national spelling bee a an adult figure it would destroy his father and everything he's work so hard for a head of the spell bee championship organization guy trilby (jason bateman) eventually discovers win isn't necessary for revenge and that friendship be a bless not a curse comedy competition satire spelling_bee estranged_father unlikely_friendship anger_issues jason_bateman kathryn_hahn rohan_chand philip_baker_hall allison_janney jason_bateman,6.4
3064,7942,Run Fatboy Run,five year after jilt his pregnant fiancée on their wedding day out-of-shape dennis decides to run a marathon to win her back comedy romance father_son_relationship new_love fiancé training rent jog marathon wedding pregnancy simon_pegg thandie_newton hank_azaria dylan_moran harish_patel david_schwimmer,6.2
3065,73247,Heartbeeps,heartbeeps star andy kaufman and bernadette peter a domestic robot who fall in love and run off together comedy romance family servant future chase lover outlaw robot andy_kaufman bernadette_peters randy_quaid kenneth_mcmillan melanie_mayron allan_arkush,3.8
3066,253331,Black or White,a grieving widower be draw into a custody battle over his granddaughter whom he help raise her entire life drama grieving_widower widower kevin_costner jillian_estell jennifer_ehle gillian_jacobs octavia_spencer mike_binder,6.5
3067,34043,On the Line,'n sync heartthrob lance bass and joey fatone stretch their thespian muscle in their acting debut a young man (bass) be smite with a girl (emmanuelle chriqui) he meet on a subway train and spend the rest of the movie try to reunite with her the man's best friend (fatone) help him in his quest by wallpaper chicago with poster and sign that soon become the talk of the town comedy family romance lance_bass joey_fatone emmanuelle_chriqui james_bulliard al_green eric_bross,4.1
3068,9952,Rescue Dawn,a u fighter pilot's epic struggle of survival after be shot down on a mission over lao during the vietnam war adventure drama war war_crime violence laotian_soldier pipe_smoking rice_paddy letter_from_home ant's_nest net_fish dragging_someone christian_bale steve_zahn marshall_bell toby_huss pat_healy werner_herzog,6.9
3069,256924,Danny Collins,an age rock star decide to change his life when he discover a 40-year-old letter write to him by john lennon comedy drama music rock_star middle_age al_pacino annette_bening jennifer_garner bobby_cannavale christopher_plummer dan_fogelman,6.6
3070,82532,"Jeff, Who Lives at Home",dispatch from his basement room on an errand for his mother slacker jeff might discover his destiny (finally) when he spend the day with his brother a he track his possibly adulterous wife drama comedy slacker basement destiny glue stoner wrong_number mumblecore jason_segel ed_helms susan_sarandon judy_greer rae_dawn_chong jay_duplass,6.1
3071,41110,Io sono l'amore,emma leave russia to live with her husband in italy now a member of a powerful industrial family she be the respected mother of three but feel unfulfilled one day antonio a talented chef and her son's friend make her sens kindle drama romance adultery restaurant textile_industry male_friendship bourgeoisie food chef high_society tilda_swinton flavio_parenti edoardo_gabbriellini alba_rohrwacher gabriele_ferzetti luca_guadagnino,6.9
3072,134371,Atlas Shrugged Part II,the global economy be on the brink of collapse brilliant creator from artist to industrialist continue to mysteriously disappear unemployment have rise to 24% gas be now $42 per gallon dagny taggart vice president in charge of operation for taggart transcontinental have discover what may very well be the answer to the mount energy crisis - found abandon amongst ruin a miraculous motor that could seemingly power the world but the motor be dead there be no one leave to decipher it secret and someone be watch it’s a race against the clock to find the inventor and stop the destroyer before the motor of the world be stop for good a motor that would power the world a world whose motor would be stop who be john galt? drama science_fiction mystery ayn_rand samantha_mathis jason_beghe esai_morales patrick_fabian kim_rhodes john_putch,5.4
3073,2088,Romeo Is Bleeding,a corrupt cop get in over his head when he try to assassinate a beautiful russian hit-woman action crime drama thriller police_operation sex_addiction police mafia_boss suspense bad_cop hitwoman gary_oldman lena_olin annabella_sciorra juliette_lewis roy_scheider peter_medak,5.7
3074,10388,The Limey,the limey follow wilson (terence stamp) a tough english ex-con who travel to los angeles to avenge his daughter's death upon arrival wilson go to task battle valentine (peter fonda) and an army of l a 's tough criminal hop to find clue and piece together what happen after survive a near-death beating get throw from a building and be chase down a dangerous mountain road the englishman decide to dole out some bodily harm of his own action crime drama mystery thriller prison release_from_prison suitcase record_producer investigation daughter loss revenge stakeout ex-con warehouse hired_killer narcotic motel_room neo-noir 1960s terence_stamp lesley_ann_warren luis_guzmán barry_newman joe_dallesandro steven_soderbergh,6.6
3075,1640,Crash,los angeles citizen with vastly separate life collide in interweave story of race loss and redemption drama race_politics daughter installer police fall car_crash racism los_angeles bigotry social_service collision sandra_bullock don_cheadle matt_dillon michael_peña jennifer_esposito paul_haggis,7.2
3076,25520,The House of Mirth,a woman risk lose her chance of happiness with the only man she have ever love drama romance gillian_anderson dan_aykroyd eleanor_bron terry_kinney anthony_lapaglia terence_davies,6.4
3077,27342,Malone,"erstwhile c i a assassin richard malone hop for a tranquil retirement in the placid pacific northwest but what he get be a rumble with a right-wing extremist plot a secret revolution adapt from the novel ""shotgun "" by william wingate action thriller cia assassin burt_reynolds cliff_robertson kenneth_mcmillan cynthia_gibb scott_wilson harley_cokeliss",6.8
3078,13689,Peaceful Warrior,a chance encounter with a stranger change the life of a college gymnast drama romance scott_mechlowicz nick_nolte amy_smart tim_dekay ashton_holmes victor_salva,7.3
3079,67911,Bucky Larson: Born to Be a Star,a kid from the midwest move out to hollywood in order to follow in his parent footstep -- and become a porn star comedy porno_star hollywood nick_swardson christina_ricci stephen_dorff don_johnson ido_mosseri tom_brady,4.4
3080,24664,Bamboozled,tv producer pierre delacroix (damon wayans) becomes frustrate when network brass reject his sitcom idea hop to get fired delacroix pitch the bad idea he can think of: a minstrel show the network not only air it but it incredibly become a smash hit michael rapaport co-star in this searing satire comedy drama damon_wayans savion_glover tommy_davidson jada_pinkett_smith michael_rapaport spike_lee,6.3
